300 0.06687
310 0.04119
320 0.02650
330 0.05705
340 0.03224
350 0.04311
360 0.05372
370 0.04291
380 0.06732
390 0.07909
400 0.08810
410 0.11856
420 0.12876
430 0.14006
440 0.14382
450 0.14980
460 0.15458
470 0.15492
480 0.15085
490 0.15750
500 0.14765
510 0.14569
520 0.14914
530 0.14167
540 0.13845
550 0.13311
560 0.12581
570 0.12770
580 0.12501
590 0.13354
600 0.13743
610 0.12867
620 0.13241
630 0.14030
640 0.13113
650 0.14610
