300 0.058
310 0.055
320 0.055
330 0.055
340 0.056
350 0.057
360 0.058
370 0.059
380 0.06
390 0.06
400 0.061
410 0.062
420 0.069
430 0.071
440 0.073
450 0.08
460 0.08
470 0.08
480 0.083
490 0.085
500 0.099
510 0.12
520 0.15
530 0.18
540 0.19
550 0.21
560 0.2
570 0.185
580 0.17
590 0.15
600 0.135
610 0.13
620 0.12
630 0.11
640 0.1
650 0.095
